sequence,timestamp_us,time_s,flags,active_policy_id,active_policy_name,testbench_running,testbench_waiting,testbench_recovering,testbench_fall_count,testbench_stage,testbench_stage_name,dropped_frames,imu_read_last_us,encoder_read_last_us,observation_last_us,inference_last_us,action_last_us,motor_write_last_us,total_last_us,control_period_last_us,release_latency_last_us,rs485_cycle_last_us,imu_age_last_us,wheel_age_last_us,leg_age_last_us,imu_read_mean_us,encoder_read_mean_us,observation_mean_us,inference_mean_us,action_mean_us,motor_write_mean_us,total_mean_us,control_period_mean_us,release_latency_mean_us,rs485_cycle_mean_us,imu_age_mean_us,wheel_age_mean_us,leg_age_mean_us,imu_read_wcet_us,encoder_read_wcet_us,observation_wcet_us,inference_wcet_us,action_wcet_us,motor_write_wcet_us,total_wcet_us,control_period_wcet_us,release_latency_wcet_us,rs485_cycle_wcet_us,imu_age_wcet_us,wheel_age_wcet_us,leg_age_wcet_us,imu_read_jitter_us,encoder_read_jitter_us,observation_jitter_us,inference_jitter_us,action_jitter_us,motor_write_jitter_us,total_jitter_us,control_period_jitter_us,release_latency_jitter_us,rs485_cycle_jitter_us,imu_age_jitter_us,wheel_age_jitter_us,leg_age_jitter_us,pitch_rad,pitch_rate_radps,roll_rad,roll_rate_radps,yaw_rad,yaw_rate_radps,yaw_rate_world_radps,yaw_rate_from_quat_radps,wheel_left_logical_velocity_radps,wheel_right_logical_velocity_radps,position_m,velocity_mps,wheel_left_position_rad,wheel_right_position_rad,wheel_left_velocity_radps,wheel_right_velocity_radps,wheel_left_current_command_A,wheel_right_current_command_A,wheel_left_current_measured_A,wheel_right_current_measured_A,leg_0_angle_rad,leg_1_angle_rad,leg_2_angle_rad,leg_3_angle_rad,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,action_left,action_right,theta_deg,theta_initial_deg,theta_max_abs_deg,theta_rms_deg,current_rms_A,recovery_time_s,x_final_m,run_time_s
2718,45213000,45.213,3,0,point_mlp,0,0,0,0,0,idle,0,2524.428466796875,2508.15478515625,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,1800.7857666015625,4722.75,84.30952453613281,12325.869140625,1169912.625,2114.97021484375,2333.797119140625,22.323272705078125,566.891357421875,2.863513946533203,123.35330200195312,453.0631103515625,14999.9990234375,1017.0089721679688,4744.78515625,116.10039520263672,12270.021484375,5054450.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.5874328613281,316.4529724121094,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.17845916748047,417.33880615234375,0.2877720296382904,664.6279907226562,485.8468017578125,401.9770812988281,957.4422607421875,6338904.5,-0.7587840557098389,-0.56640625,-0.007891606539487839,0.654296875,1.590881109237671,0.66796875,-0.9232069253921509,-0.8939675688743591,-0.5235987901687622,-9.005899429321289,-1.2418338060379028,-0.24061983823776245,18.901710510253906,-30.279821395874023,0.5235987901687622,-9.005899429321289,0.0,0.0,-0.006883158348500729,0.029007596895098686,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-43.475120544433594,50.06916809082031,50.074729919433594,31.867626190185547,0.27975594997406006,4.425008296966553,-1.2477648258209229,10.470032691955566
2719,45228000,45.227999999999994,3,0,point_mlp,0,0,0,0,0,idle,0,2324.416748046875,2498.25,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.8330078125,1899.547607421875,4722.75,84.30952453613281,12479.98828125,1185012.25,2114.888671875,2334.150634765625,22.323272705078125,566.891357421875,2.863513946533203,123.18502044677734,452.4570007324219,15000.0,1018.2733764648438,4744.78515625,116.05491638183594,12270.322265625,5048914.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.4908447265625,316.37921142578125,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.18042755126953,417.3475036621094,0.2892955541610718,664.9906005859375,485.8468017578125,401.6908264160156,956.7891235351562,6336052.5,-0.76747065782547,-0.583984375,-0.009090658277273178,0.615234375,1.577162504196167,0.642578125,-0.8779385089874268,-0.8753637075424194,-0.41887903213500977,-8.691740036010742,-1.2442013025283813,-0.23004312813282013,18.898643493652344,-30.37665367126465,0.41887903213500977,-8.691740036010742,0.0,0.0,0.005899850279092789,0.010078910738229752,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-43.97282791137695,50.06916809082031,50.074729919433594,31.888227462768555,0.27955591678619385,4.425008296966553,-1.2501323223114014,10.48503303527832
2720,45243000,45.242999999999995,3,0,point_mlp,0,0,0,0,0,idle,0,2480.892822265625,2125.392822265625,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,14999.1669921875,1831.0,4722.75,84.32142639160156,13103.154296875,1199942.875,2114.849609375,2333.669677734375,22.323272705078125,566.891357421875,2.863513946533203,123.01721954345703,451.8526306152344,14999.9990234375,1019.4360961914062,4744.78515625,116.00958251953125,12271.51171875,5043416.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.4931945800781,316.4446105957031,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.18214416503906,417.35528564453125,0.2908027470111847,665.2246704101562,485.8468017578125,401.40521240234375,956.62255859375,6333190.0,-0.7726673483848572,-0.041015625,-0.006857035215944052,0.7109375,1.5638214349746704,0.513671875,-0.8600227236747742,-0.8896979093551636,-0.41887903213500977,-8.587019920349121,-1.2468738555908203,-0.22739896178245544,18.900177001953125,-30.48096466064453,0.41887903213500977,-8.587019920349121,0.0,0.0,0.05899850279092789,-0.10078910738229752,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-44.27057647705078,50.06916809082031,50.074729919433594,31.909343719482422,0.2793736159801483,4.425008296966553,-1.2528048753738403,10.500033378601074
2721,45258000,45.257999999999996,3,0,point_mlp,0,0,0,0,0,idle,0,2470.15478515625,2381.03564453125,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,1752.761962890625,4722.75,84.32142639160156,13077.0595703125,1214864.625,2114.81591796875,2333.38525390625,22.323272705078125,566.891357421875,2.863513946533203,122.84989929199219,451.2499694824219,14999.9990234375,1020.4837036132812,4744.78515625,115.9643783569336,12272.6611328125,5037954.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.4754638671875,316.4451599121094,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.1836166381836,417.3621826171875,0.2905943691730499,665.3262329101562,485.8468017578125,401.12017822265625,956.4230346679688,6330316.5,-0.777870774269104,-0.201171875,-0.002298846608027816,0.74609375,1.5505088567733765,0.478515625,-0.8555034399032593,-0.8673503994941711,-0.3141592741012573,-8.377580642700195,-1.2496724128723145,-0.2194664478302002,18.902286529541016,-30.589685440063477,0.3141592741012573,-8.377580642700195,0.0,0.0,-0.018191205337643623,0.009587256237864494,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-44.56871032714844,50.06916809082031,50.074729919433594,31.930978775024414,0.2791748046875,4.425008296966553,-1.2556034326553345,10.515033721923828
2722,45274000,45.274,3,0,point_mlp,0,0,0,0,0,idle,0,2234.928466796875,2311.77392578125,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,1954.952392578125,4722.75,84.32142639160156,13346.4169921875,1230066.75,2114.727294921875,2333.06005859375,22.323272705078125,566.891357421875,2.863513946533203,122.68305969238281,450.6490478515625,14999.9990234375,1021.8167724609375,4744.78515625,115.91930389404297,12274.1904296875,5032530.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.3894958496094,316.43243408203125,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.1848373413086,417.3681945800781,0.290386438369751,665.7870483398438,485.8468017578125,400.8357238769531,956.5994262695312,6327432.0,-0.7807632088661194,-0.1875,0.0,0.712890625,1.5378915071487427,0.466796875,-0.8248178958892822,-0.8187651038169861,-0.3141592741012573,-8.16814136505127,-1.2524998188018799,-0.21417810022830963,18.907079696655273,-30.69687271118164,0.3141592741012573,-8.16814136505127,0.0,0.0,0.011062218807637691,-0.020895302295684814,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-44.73443603515625,50.06916809082031,50.074729919433594,31.952865600585938,0.27897658944129944,4.425008296966553,-1.2584308385849,10.530034065246582
2723,45289000,45.289,3,0,point_mlp,0,0,0,0,0,idle,0,2407.119140625,2089.916748046875,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,1915.0,4722.75,84.32142639160156,13116.5830078125,1245026.875,2114.67626953125,2332.569091796875,22.323272705078125,566.891357421875,2.863513946533203,122.51669311523438,450.0498352050781,14999.9990234375,1023.089111328125,4744.78515625,115.87435913085938,12275.388671875,5027142.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.33282470703125,316.4974670410156,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.18582153320312,417.37335205078125,0.29017892479896545,666.1654663085938,485.8468017578125,400.5519104003906,956.4456787109375,6324536.5,-0.7830806374549866,-0.146484375,0.002312134485691786,0.798828125,1.524599313735962,0.505859375,-0.9139741063117981,-0.8787150979042053,-0.3141592741012573,-7.9587016105651855,-1.255458116531372,-0.20888973772525787,18.909381866455078,-30.811729431152344,0.3141592741012573,-7.9587016105651855,0.0,0.0,-0.007866467349231243,0.01991199515759945,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-44.86721420288086,50.06916809082031,50.074729919433594,31.97494125366211,0.27877870202064514,4.425008296966553,-1.261389136314392,10.545034408569336
2724,45304000,45.303999999999995,3,0,point_mlp,0,0,0,0,0,idle,0,2351.797607421875,2333.03564453125,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,1944.8095703125,4722.75,84.32142639160156,13197.7265625,1260056.625,2114.606689453125,2332.244140625,22.323272705078125,566.891357421875,2.863513946533203,122.35079956054688,449.4523010253906,14999.9990234375,1024.4002685546875,4744.78515625,115.82953643798828,12276.69921875,5021791.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.2492370605469,316.5071105957031,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.18656921386719,417.37762451171875,0.28997188806533813,666.597900390625,485.8468017578125,400.2686767578125,956.3970947265625,6321631.5,-0.7853981852531433,-0.150390625,0.006952378898859024,0.7578125,1.5111846923828125,0.470703125,-0.8603827953338623,-0.8605521321296692,-0.3141592741012573,-7.9587016105651855,-1.2580920457839966,-0.20888973772525787,18.91302490234375,-30.912397384643555,0.3141592741012573,-7.9587016105651855,0.0,0.0,-0.006883158348500729,0.034169964492321014,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-45.0,50.06916809082031,50.074729919433594,31.997203826904297,0.2785821855068207,4.425008296966553,-1.2640230655670166,10.56003475189209
2725,45319000,45.318999999999996,3,0,point_mlp,0,0,0,0,0,idle,0,2575.333251953125,2273.27392578125,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,2037.3095703125,4722.75,85.05952453613281,13117.01171875,1275149.125,2114.5712890625,2331.9794921875,22.323272705078125,566.891357421875,2.863513946533203,122.18537139892578,448.8564758300781,14999.9990234375,1025.839111328125,4744.78515625,115.785888671875,12277.8916015625,5016477.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.26177978515625,316.3962707519531,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.18707275390625,417.3810119628906,0.28976526856422424,667.2166137695312,485.8468017578125,399.9859619140625,956.2415161132812,6318715.5,-0.7871373295783997,0.041015625,0.006968528497964144,0.6328125,1.498568058013916,0.509765625,-0.8074055910110474,-0.7919554114341736,-0.3141592741012573,-7.749261856079102,-1.2605175971984863,-0.2036013901233673,18.918968200683594,-31.002517700195312,0.3141592741012573,-7.749261856079102,0.0,0.0,0.04572384059429169,0.010570565238595009,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-45.09964370727539,50.06916809082031,50.074729919433594,32.01958465576172,0.2783873379230499,4.425008296966553,-1.2664486169815063,10.575035095214844
2726,45334000,45.333999999999996,3,0,point_mlp,0,0,0,0,0,idle,0,2398.452392578125,2388.9404296875,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,2141.6904296875,4722.75,84.32142639160156,13273.845703125,1290253.5,2114.51416015625,2331.69482421875,22.323272705078125,566.891357421875,2.863513946533203,122.02041625976562,448.2623291015625,14999.9990234375,1027.421875,4744.78515625,115.74131774902344,12279.302734375,5011199.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.18463134765625,316.41070556640625,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.18734741210938,417.383544921875,0.28955912590026855,668.0657348632812,485.8468017578125,399.7039489746094,956.2979736328125,6315790.0,-0.7865568995475769,0.03125,0.009280475787818432,0.708984375,1.4861257076263428,0.55859375,-0.8952343463897705,-0.817769467830658,-0.3141592741012573,-7.644542217254639,-1.2629045248031616,-0.20095722377300262,18.921844482421875,-31.094173431396484,0.3141592741012573,-7.644542217254639,0.0,0.0,0.007866467349231243,0.03908650577068329,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-45.06638717651367,50.06916809082031,50.074729919433594,32.04182434082031,0.2781921327114105,4.425008296966553,-1.2688355445861816,10.590035438537598
2727,45349000,45.349,3,0,point_mlp,0,0,0,0,0,idle,0,2190.65478515625,2471.65478515625,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,2149.928466796875,4722.75,84.30952453613281,12326.5361328125,1305261.75,2114.42431640625,2332.072509765625,22.323272705078125,566.891357421875,2.863513946533203,121.85592651367188,447.66986083984375,14999.9990234375,1029.0118408203125,4744.78515625,115.69686126708984,12279.369140625,5005957.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.06024169921875,316.3813781738281,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.1873779296875,417.38525390625,0.2893534004688263,668.9271240234375,485.8468017578125,399.42254638671875,955.6221313476562,6312854.0,-0.7877183556556702,0.01171875,0.010464734397828579,0.609375,1.4732260704040527,0.509765625,-0.7903050184249878,-0.8562424778938293,-0.3141592741012573,-7.435102939605713,-1.265489935874939,-0.19566887617111206,18.92644691467285,-31.191965103149414,0.3141592741012573,-7.435102939605713,0.0,0.0,-0.0049165417440235615,0.08161459118127823,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-45.1329345703125,50.06916809082031,50.074729919433594,32.064117431640625,0.27800384163856506,4.425008296966553,-1.271420955657959,10.605035781860352
2728,45363000,45.363,3,0,point_mlp,0,0,0,0,0,idle,0,2476.488037109375,2112.75,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,1800.0714111328125,4722.75,84.32142639160156,12685.48828125,1319911.875,2114.37109375,2331.68798828125,22.323272705078125,566.891357421875,2.863513946533203,121.69190216064453,447.0790710449219,14999.9990234375,1030.1024169921875,4744.78515625,115.65254211425781,12279.9423828125,5000750.5,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.0316467285156,316.3285827636719,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.18717956542969,417.3860778808594,0.28914809226989746,669.0819091796875,485.8468017578125,399.1416931152344,955.0679931640625,6309908.5,-0.7882966995239258,-0.056640625,0.011627382598817348,0.517578125,1.462290644645691,0.4296875,-0.6667789816856384,-0.6270067095756531,-0.3141592741012573,-7.33038330078125,-1.2670925855636597,-0.19302470982074738,18.929323196411133,-31.2525577545166,0.3141592741012573,-7.33038330078125,0.0,0.0,0.0027040978893637657,0.05186951532959938,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-45.166072845458984,50.06916809082031,50.074729919433594,32.086395263671875,0.27781087160110474,4.425008296966553,-1.2730236053466797,10.620036125183105
2729,45378000,45.378,3,0,point_mlp,0,0,0,0,0,idle,0,2450.333251953125,2432.083251953125,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,1837.5,4722.75,84.32142639160156,12786.51171875,1334949.375,2114.390869140625,2331.732177734375,22.323272705078125,566.891357421875,2.863513946533203,121.5283432006836,446.4899597167969,14999.9990234375,1031.2427978515625,4744.78515625,115.60835266113281,12280.6572265625,4995580.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.0293884277344,316.1177673339844,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.18675231933594,417.3861083984375,0.28894323110580444,669.2968139648438,485.8468017578125,398.8614807128906,954.5828857421875,6306954.0,-0.7888783812522888,0.025390625,0.010476915165781975,0.33203125,1.4537147283554077,0.337890625,-0.47429755330085754,-0.5350205898284912,-0.3141592741012573,-7.016223907470703,-1.268908143043518,-0.18509218096733093,18.933732986450195,-31.320053100585938,0.3141592741012573,-7.016223907470703,0.0,0.0,0.005408195778727531,0.048919592052698135,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-45.199398040771484,50.06916809082031,50.074729919433594,32.10866165161133,0.2776179611682892,4.425008296966553,-1.274839162826538,10.63503646850586
2730,45392000,45.391999999999996,3,0,point_mlp,0,0,0,0,0,idle,0,2179.202392578125,2155.678466796875,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,85.78571319580078,4722.75,3156.53564453125,10845.5830078125,1348197.625,2114.30908203125,2331.6884765625,22.323272705078125,566.891357421875,2.863513946533203,121.36524200439453,445.9024963378906,14999.9990234375,1029.9093017578125,4744.78515625,119.89134979248047,12278.6357421875,4990443.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,258.9576110839844,315.9438171386719,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.18609619140625,417.3852844238281,0.28873881697654724,669.7658081054688,485.8468017578125,414.59661865234375,955.4285888671875,6303991.0,-0.7900384664535522,0.017578125,0.010489125736057758,0.234375,1.4490951299667358,0.3046875,-0.382082462310791,-0.44358029961586,-0.3141592741012573,-6.702064514160156,-1.2705446481704712,-0.17715966701507568,18.93756866455078,-31.38102912902832,0.3141592741012573,-6.702064514160156,0.0,0.0,0.010078910738229752,0.06366921961307526,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-45.265869140625,50.06916809082031,50.074729919433594,32.1309814453125,0.27742767333984375,4.425008296966553,-1.2764756679534912,10.650036811828613
2731,45408000,45.408,3,0,point_mlp,0,0,0,0,0,idle,0,1971.5,2237.488037109375,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,1124.452392578125,4722.75,84.30952453613281,13954.2138671875,1364236.25,2114.184814453125,2331.478515625,22.323272705078125,566.891357421875,2.863513946533203,121.20259857177734,445.3166809082031,14999.9990234375,1030.04248046875,4744.78515625,119.84130859375,12280.9921875,4985343.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,258.9999084472656,315.77734375,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.18521118164062,417.3836364746094,0.28853484988212585,669.302734375,485.8468017578125,414.30670166015625,956.8212280273438,6301017.5,-0.7900384664535522,0.01171875,0.010489125736057758,0.234375,1.4438220262527466,0.240234375,-0.3358273506164551,-0.3576538860797882,-0.3141592741012573,-6.4926252365112305,-1.2720987796783447,-0.17187131941318512,18.945621490478516,-31.434526443481445,0.3141592741012573,-6.4926252365112305,0.0,0.0,0.02532019093632698,0.046952974051237106,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-45.265869140625,50.06916809082031,50.074729919433594,32.15322494506836,0.27723610401153564,4.425008296966553,-1.2780297994613647,10.665037155151367
2732,45423000,45.422999999999995,3,0,point_mlp,0,0,0,0,0,idle,0,2257.583251953125,2574.369140625,20.9761905670166,566.702392578125,2.857142925262451,5.726190567016602,29.39285659790039,15000.0,1101.6904296875,4722.75,84.32142639160156,12973.1904296875,1379213.5,2114.29736328125,2331.449462890625,22.323272705078125,566.891357421875,2.863513946533203,121.04041290283203,444.7325134277344,14999.9990234375,1030.143310546875,4744.78515625,119.79141998291016,12281.96484375,4980278.0,4540.119140625,6986.03564453125,25.571428298950195,569.8928833007812,3.6309523582458496,242.4404754638672,866.3809814453125,15002.2138671875,2669.261962890625,9641.5,5919.66650390625,15179.107421875,15058478.0,259.0445861816406,315.7108459472656,1.6595052480697632,1.7721030712127686,0.06913954764604568,116.1841049194336,417.3811950683594,0.2883313000202179,668.8366088867188,485.8468017578125,414.0173645019531,956.4999389648438,6298035.0,-0.7906215786933899,-0.00390625,0.008167846128344536,0.134765625,1.438171625137329,0.16796875,-0.21408620476722717,-0.2779131233692169,-0.3141592741012573,-6.178465843200684,-1.2738513946533203,-0.16393879055976868,18.95520782470703,-31.49435043334961,0.3141592741012573,-6.178465843200684,0.0,0.0,0.003687406424432993,0.066373310983181,0.15052485466003418,-0.15550954639911652,0.15934525430202484,-0.15435905754566193,-0.7747668623924255,-1.3062219619750977,-1.2946218252182007,-0.81298828125,-0.19247564673423767,0.9813017249107361,-0.027967365458607674,0.0,0.0,-0.5801346898078918,-0.7896267175674438,-0.0630420669913292,0.06591796875,-1.2691153287887573,-1.6587696075439453,-45.299278259277344,50.06916809082031,50.074729919433594,32.175453186035156,0.27704694867134094,4.425008296966553,-1.2797824144363403,10.680037498474121
